frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
231,0.5660459399223328,0.39782461524009705,-0.34915536642074585,0.5563067197799683,0.3955972194671631,-0.3584060072898865,0.5525768995285034,0.393129825592041,-0.35838791728019714,0.549375593662262,0.391941636800766,-0.3585844933986664,0.5702072381973267,0.40964606404304504,-0.360111802816391,0.5746777653694153,0.4111272394657135,-0.36010441184043884,0.5791967511177063,0.41270381212234497,-0.3601372539997101,0.537717878818512,0.4230794608592987,-0.3037298917770386,0.5886223316192627,0.42822501063346863,-0.3078802824020386,0.5548524856567383,0.3986258804798126,-0.31622883677482605,0.5692374110221863,0.3998211920261383,-0.3180635869503021,0.49588319659233093,0.4431491196155548,-0.23171919584274292,0.6157636642456055,0.4616163671016693,-0.23518960177898407,0.4579361379146576,0.3859046697616577,-0.2906004786491394,0.6157534718513489,0.4323681890964508,-0.2996312081813812,0.5415642261505127,0.4102448523044586,-0.4315686523914337,0.5915138721466064,0.46358343958854675,-0.47423726320266724,0.5668045878410339,0.42122533917427063,-0.46559998393058777,0.5981239676475525,0.47946467995643616,-0.5123825669288635,0.5717282891273499,0.44328388571739197,-0.4529961049556732,0.5877512693405151,0.48329275846481323,-0.5121474862098694,0.5654160976409912,0.4603566825389862,-0.42560529708862305,0.5806631445884705,0.4778473973274231,-0.4765340983867645,0.5339898467063904,0.35449323058128357,-0.0058364057913422585,0.5982307195663452,0.38436850905418396,0.005038107745349407,0.5267918109893799,0.4310940206050873,0.20735827088356018,0.6482104659080505,0.5821284055709839,0.25308656692504883,0.5475242733955383,0.5854300856590271,0.4464482367038727,0.5855209231376648,0.7750295996665955,0.333714097738266,0.546272337436676,0.5997540950775146,0.47745653986930847,0.5753687620162964,0.7686208486557007,0.3479679226875305,0.5438754558563232,0.5789074301719666,0.4459759593009949,0.5839859247207642,0.8662562966346741,0.3059345781803131
232,0.5646535158157349,0.44466137886047363,-0.2293926328420639,0.5571997761726379,0.44620832800865173,-0.2248208373785019,0.55303955078125,0.44757649302482605,-0.2248619645833969,0.5491474866867065,0.44739797711372375,-0.2251090109348297,0.5712893009185791,0.4610542058944702,-0.22650957107543945,0.5758523941040039,0.45939749479293823,-0.22647707164287567,0.5803316235542297,0.45969635248184204,-0.22650589048862457,0.540393054485321,0.46794623136520386,-0.15112891793251038,0.5902835130691528,0.4807647168636322,-0.1544817090034485,0.5558655261993408,0.43911364674568176,-0.19495825469493866,0.5707361102104187,0.44333648681640625,-0.19640585780143738,0.4983515441417694,0.4670516550540924,-0.1130344346165657,0.6165829300880432,0.4966305196285248,-0.11028380692005157,0.4653111696243286,0.4248872399330139,-0.20817157626152039,0.6190631985664368,0.45308613777160645,-0.20818696916103363,0.5400593876838684,0.41316312551498413,-0.30814996361732483,0.5981667637825012,0.5159422755241394,-0.4047766625881195,0.5529053807258606,0.47165200114250183,-0.33210471272468567,0.6042496562004089,0.5426573157310486,-0.44403091073036194,0.5671826004981995,0.4454304277896881,-0.3156324326992035,0.5965012311935425,0.5488819479942322,-0.436458557844162,0.5626564025878906,0.4876062572002411,-0.300510436296463,0.5895338654518127,0.5395625233650208,-0.40427666902542114,0.5359577536582947,0.3440331518650055,-0.005344213917851448,0.6010317206382751,0.38035672903060913,0.004542937967926264,0.5270381569862366,0.41630318760871887,0.1976185292005539,0.6476379632949829,0.59114009141922,0.20218245685100555,0.5321624279022217,0.5360171794891357,0.43256130814552307,0.5824950337409973,0.7826343178749084,0.22678866982460022,0.5322186350822449,0.5452115535736084,0.4638045132160187,0.5709958672523499,0.7635317444801331,0.23578162491321564,0.523711085319519,0.5772608518600464,0.4467522203922272,0.5759046673774719,0.8705311417579651,0.19678406417369843
233,0.5628917813301086,0.5717843174934387,-0.44960981607437134,0.5545294880867004,0.5871184468269348,-0.4537964463233948,0.5504705309867859,0.5871846675872803,-0.4537077844142914,0.5466787219047546,0.5869015455245972,-0.4538096785545349,0.5682886838912964,0.5912235975265503,-0.4600253403186798,0.5731030106544495,0.5923731923103333,-0.4601455628871918,0.5769194960594177,0.5938078761100769,-0.460144966840744,0.5404067635536194,0.5911918878555298,-0.375724732875824,0.5835716128349304,0.6000975370407104,-0.40354734659194946,0.5541125535964966,0.5607316493988037,-0.4102846384048462,0.5689230561256409,0.564078152179718,-0.4187740385532379,0.5233657360076904,0.5486814975738525,-0.2509676516056061,0.5949312448501587,0.5817625522613525,-0.29274094104766846,0.505367636680603,0.47073930501937866,-0.19614781439304352,0.5968444347381592,0.5611365437507629,-0.3501882255077362,0.543086051940918,0.5379866361618042,-0.21273359656333923,0.5786969065666199,0.6842324733734131,-0.44862475991249084,0.5547577142715454,0.5616753697395325,-0.21495631337165833,0.5796619057655334,0.7268184423446655,-0.4789816439151764,0.5622547268867493,0.573480486869812,-0.21471402049064636,0.5798848867416382,0.7264487147331238,-0.4790078401565552,0.55978924036026,0.5684084892272949,-0.209496408700943,0.5757125020027161,0.7082701921463013,-0.4500011205673218,0.5537353157997131,0.3485974669456482,-0.0006120801554061472,0.5948947668075562,0.37957701086997986,0.0003189096169080585,0.5516821146011353,0.40145787596702576,0.029373949393630028,0.6512066721916199,0.5895614624023438,-0.04426710680127144,0.5443128347396851,0.612479031085968,0.2305983155965805,0.5795851945877075,0.7459535598754883,0.001264807186089456,0.5473257899284363,0.6297222971916199,0.25742214918136597,0.5683738589286804,0.7436888813972473,0.012862666510045528,0.5318344235420227,0.7198088765144348,0.23894599080085754,0.5772582292556763,0.8686895370483398,-0.01103680394589901
234,0.5488312244415283,0.6585583686828613,-0.2911698520183563,0.5373868942260742,0.6798111200332642,-0.28099340200424194,0.5320793390274048,0.680060863494873,-0.2810121178627014,0.5261414051055908,0.6788390278816223,-0.28112688660621643,0.550602376461029,0.664134681224823,-0.2865232527256012,0.5557611584663391,0.6659228801727295,-0.28657591342926025,0.5603595972061157,0.6677416563034058,-0.28667357563972473,0.5264748930931091,0.654458224773407,-0.1836460679769516,0.5691359639167786,0.667351245880127,-0.2063446342945099,0.5405623316764832,0.6434760093688965,-0.24740272760391235,0.5598431825637817,0.640684187412262,-0.25468385219573975,0.5126259922981262,0.5859835147857666,-0.14491671323776245,0.5961999893188477,0.6116718649864197,-0.14864496886730194,0.4911523163318634,0.47078466415405273,-0.2918485105037689,0.6055009961128235,0.5231872797012329,-0.28644314408302307,0.5427126288414001,0.5155454874038696,-0.5136919617652893,0.5890596508979797,0.5746955275535583,-0.48277369141578674,0.5525904893875122,0.5230714678764343,-0.5522825121879578,0.5934629440307617,0.5903570055961609,-0.528083086013794,0.5594914555549622,0.5446118116378784,-0.5438302755355835,0.5910619497299194,0.6023914813995361,-0.5279402732849121,0.5584930181503296,0.5418728590011597,-0.5129406452178955,0.5883818864822388,0.5948171615600586,-0.4875079393386841,0.5517963767051697,0.3423626720905304,-0.0005279142060317099,0.5947811603546143,0.3750859200954437,0.0002553139056544751,0.5138119459152222,0.3587951958179474,0.03173286095261574,0.6438738107681274,0.5669060945510864,0.02439149282872677,0.5394790172576904,0.4841327667236328,0.2550228238105774,0.5893904566764832,0.7397522926330566,0.04830959811806679,0.5461953282356262,0.504229724407196,0.287649542093277,0.5833684206008911,0.7443124055862427,0.0567764975130558,0.5316105484962463,0.5018966197967529,0.27450084686279297,0.5940065979957581,0.8665116429328918,0.019519133493304253
235,0.5457983613014221,0.6399147510528564,-0.15532325208187103,0.5359949469566345,0.6598271131515503,-0.13462534546852112,0.5308763384819031,0.6587246060371399,-0.13471247255802155,0.5229413509368896,0.6812578439712524,-0.1348167210817337,0.5496507883071899,0.6623669266700745,-0.13695046305656433,0.5547887682914734,0.6642532348632812,-0.13698862493038177,0.5596047639846802,0.6661197543144226,-0.1371741145849228,0.5228703618049622,0.650706946849823,-0.019762231037020683,0.5686143636703491,0.6642208099365234,-0.03019479475915432,0.5381381511688232,0.6465244889259338,-0.10693386197090149,0.5579332709312439,0.6254397630691528,-0.11055338382720947,0.50289386510849,0.5776534080505371,-0.006864291615784168,0.5985612869262695,0.6020792126655579,0.00471591018140316,0.48571670055389404,0.4540042281150818,-0.18253245949745178,0.607940137386322,0.49539947509765625,-0.1590895652770996,0.5409237742424011,0.5008664727210999,-0.39988788962364197,0.6064294576644897,0.4350546598434448,-0.3982310891151428,0.5535324811935425,0.5018998384475708,-0.42960694432258606,0.6113132238388062,0.4471517503261566,-0.45056089758872986,0.5607637763023376,0.523122251033783,-0.4149337708950043,0.5997461676597595,0.44466373324394226,-0.4830915629863739,0.5590684413909912,0.5224604606628418,-0.3933769166469574,0.6002118587493896,0.45331981778144836,-0.41048774123191833,0.5410587191581726,0.3378874659538269,-0.00065119523787871,0.5939271450042725,0.3731403946876526,0.0003049223159905523,0.48759031295776367,0.3491727411746979,0.029038887470960617,0.6374302506446838,0.5664650201797485,-0.004084822256118059,0.5377132892608643,0.45667508244514465,0.19502116739749908,0.588856041431427,0.7410882115364075,-0.07423456013202667,0.5461505055427551,0.4711901545524597,0.21835559606552124,0.5833470225334167,0.7503724694252014,-0.07371757179498672,0.5316497683525085,0.46763792634010315,0.20208029448986053,0.5965366959571838,0.8700770139694214,-0.12594054639339447
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.5505018830299377,0.2379658967256546,-0.7418000102043152,0.5579714179039001,0.21171900629997253,-0.7436594367027283,0.5658804178237915,0.21355199813842773,-0.7437158823013306,0.5722672343254089,0.20904585719108582,-0.7439760565757751,0.5394295454025269,0.2137412577867508,-0.7572181820869446,0.53433758020401,0.21219606697559357,-0.7573661804199219,0.5259064435958862,0.2075522243976593,-0.757352888584137,0.5765565633773804,0.1892223209142685,-0.6312540769577026,0.5114026069641113,0.2087109535932541,-0.6877787113189697,0.5583500266075134,0.2519431412220001,-0.6856679916381836,0.5387948155403137,0.24786382913589478,-0.7028416991233826,0.588870108127594,0.20334888994693756,-0.39590317010879517,0.4665922224521637,0.2677673399448395,-0.5680939555168152,0.6506988406181335,0.28632649779319763,-0.19093988835811615,0.4599965214729309,0.4101141095161438,-0.4081982672214508,0.6210328340530396,0.37395742535591125,-0.03956665098667145,0.528530478477478,0.4524628520011902,-0.23004552721977234,0.617784857749939,0.3970488905906677,-0.030819298699498177,0.5427026748657227,0.49700626730918884,-0.23264195024967194,0.6035930514335632,0.38770821690559387,-0.05067608878016472,0.5539717078208923,0.47102415561676025,-0.2507815957069397,0.6018595099449158,0.3791353702545166,-0.042316921055316925,0.5501705408096313,0.45719999074935913,-0.2292119860649109,0.49558648467063904,0.3900192677974701,0.06657986342906952,0.4264143109321594,0.4228990375995636,-0.06603071093559265,0.5919561982154846,0.5647704005241394,-0.1002635508775711,0.5284367799758911,0.6233721375465393,-0.1769433617591858,0.6009497046470642,0.7922543883323669,0.12132387608289719,0.5317965149879456,0.8433026671409607,0.026932483538985252,0.582980751991272,0.8183901309967041,0.14069496095180511,0.5285776853561401,0.8671932816505432,0.04698379337787628,0.6143689751625061,0.9016962647438049,0.055414214730262756,0.5622716546058655,0.9466087222099304,-0.049439530819654465
238,0.5503832697868347,0.23762692511081696,-0.664259135723114,0.5608548521995544,0.2125665545463562,-0.6650676727294922,0.5672646164894104,0.21440772712230682,-0.6650885343551636,0.5731244683265686,0.21195605397224426,-0.665307343006134,0.5410396456718445,0.2092050015926361,-0.6778286099433899,0.5352543592453003,0.20512470602989197,-0.677965521812439,0.5268415808677673,0.19921347498893738,-0.6779327392578125,0.5766251087188721,0.19430769979953766,-0.5599156022071838,0.511663019657135,0.20475198328495026,-0.6133790612220764,0.5572954416275024,0.2529834806919098,-0.612369179725647,0.5373858213424683,0.24689656496047974,-0.6284658312797546,0.590908944606781,0.20397695899009705,-0.3678698241710663,0.46273571252822876,0.25461921095848083,-0.5012245178222656,0.6458467245101929,0.28620824217796326,-0.18518675863742828,0.4356183707714081,0.3919331431388855,-0.38630759716033936,0.6207271218299866,0.3739573657512665,-0.06132452189922333,0.5228998064994812,0.45182400941848755,-0.25137749314308167,0.6179797053337097,0.4027976095676422,-0.05577578395605087,0.5379467010498047,0.49677011370658875,-0.25809893012046814,0.6030862331390381,0.39529553055763245,-0.07490520924329758,0.5519524812698364,0.47104641795158386,-0.26825588941574097,0.6000198721885681,0.3847353458404541,-0.06404963880777359,0.5484313368797302,0.4573650360107422,-0.24825310707092285,0.49730637669563293,0.3959008753299713,0.050523895770311356,0.4273394048213959,0.42528682947158813,-0.05023232474923134,0.5840886235237122,0.5791274905204773,-0.09561293572187424,0.5190829634666443,0.6249014735221863,-0.11954586207866669,0.5998119115829468,0.7919964790344238,0.09353461861610413,0.5318067073822021,0.8432956337928772,0.059621524065732956,0.5810016393661499,0.8178856372833252,0.10956792533397675,0.5104772448539734,0.8769422769546509,0.07834289222955704,0.6143314242362976,0.9020639657974243,0.04061140865087509,0.5557039976119995,0.9518941044807434,0.00803370401263237
239,0.5500954389572144,0.23696692287921906,-0.6975764036178589,0.5626598000526428,0.21256302297115326,-0.6990001797676086,0.5688943862915039,0.21432138979434967,-0.699041485786438,0.5762903690338135,0.21281689405441284,-0.6992839574813843,0.5413724780082703,0.20656755566596985,-0.7122072577476501,0.5352124571800232,0.2018066644668579,-0.7123489379882812,0.5267478227615356,0.19498465955257416,-0.712326169013977,0.5792325139045715,0.1944507658481598,-0.5893733501434326,0.5082918405532837,0.17547011375427246,-0.6438785195350647,0.5569446682929993,0.2531990110874176,-0.6431217193603516,0.5357721447944641,0.24631178379058838,-0.6596594452857971,0.5968353748321533,0.20068669319152832,-0.3718585968017578,0.45980504155158997,0.2498459666967392,-0.5240845084190369,0.6610434055328369,0.25984302163124084,-0.20325571298599243,0.4348711371421814,0.3909689784049988,-0.3921491801738739,0.6215612292289734,0.3718026578426361,-0.1139487475156784,0.5202995538711548,0.4502107501029968,-0.294565349817276,0.6190096139907837,0.40392178297042847,-0.11664250493049622,0.5356572270393372,0.49613064527511597,-0.3102561831474304,0.6034578680992126,0.3948129415512085,-0.13476786017417908,0.550636351108551,0.47100043296813965,-0.32329967617988586,0.600070595741272,0.38409388065338135,-0.11774196475744247,0.5462855696678162,0.45684853196144104,-0.2934934198856354,0.5012760758399963,0.39637088775634766,0.05117164924740791,0.42832550406455994,0.42618754506111145,-0.05084611847996712,0.583099365234375,0.5796446204185486,-0.03208977356553078,0.5157949328422546,0.6253776550292969,-0.07208796590566635,0.5977987051010132,0.789521336555481,0.18965454399585724,0.5317052006721497,0.842598021030426,0.14522621035575867,0.5805276036262512,0.8120349049568176,0.2097291350364685,0.5064337849617004,0.8778917193412781,0.16704274713993073,0.6137704849243164,0.902492105960846,0.1416485607624054,0.5556265115737915,0.952346682548523,0.08713313937187195
240,0.5488618612289429,0.23699401319026947,-0.6683101654052734,0.5632581114768982,0.21398480236530304,-0.6696657538414001,0.5697359442710876,0.2157868891954422,-0.6697119474411011,0.5776306390762329,0.21808862686157227,-0.6699295043945312,0.541920006275177,0.20614725351333618,-0.6826253533363342,0.5352933406829834,0.2003823071718216,-0.6827243566513062,0.5268492102622986,0.1927269697189331,-0.6826417446136475,0.5807977318763733,0.2030554711818695,-0.5616203546524048,0.5072704553604126,0.16750159859657288,-0.6155540347099304,0.5554160475730896,0.2549850046634674,-0.6145116686820984,0.5339993834495544,0.24637188017368317,-0.6306983232498169,0.5962057709693909,0.19456617534160614,-0.3589572608470917,0.4567549526691437,0.24692490696907043,-0.4980604350566864,0.6561809778213501,0.2646728456020355,-0.19063444435596466,0.4302639961242676,0.3928649425506592,-0.38110312819480896,0.622317373752594,0.37192168831825256,-0.09859168529510498,0.5190042853355408,0.45055633783340454,-0.27491864562034607,0.6190081238746643,0.40954065322875977,-0.10040109604597092,0.5345924496650696,0.4978451728820801,-0.2888381779193878,0.603471577167511,0.39729708433151245,-0.12075357884168625,0.5505911707878113,0.47312742471694946,-0.30184727907180786,0.5999481081962585,0.38498055934906006,-0.10294651240110397,0.5462318062782288,0.4584309160709381,-0.27387988567352295,0.5013221502304077,0.39162302017211914,0.05101826414465904,0.4283156394958496,0.42440932989120483,-0.05066077411174774,0.5838212966918945,0.5703211426734924,-0.036929283291101456,0.5150920152664185,0.6189825534820557,-0.10956273227930069,0.5968940258026123,0.7877894043922424,0.10969091206789017,0.5205039978027344,0.8463245034217834,0.06589332967996597,0.5801730751991272,0.8091022372245789,0.12478974461555481,0.5053884387016296,0.8788596391677856,0.083189457654953,0.6136484742164612,0.9038689136505127,0.06048201769590378,0.5538879632949829,0.9545279145240784,0.06083600968122482
241,0.5506266355514526,0.23457343876361847,-0.6542514562606812,0.5668151378631592,0.20924562215805054,-0.6531320810317993,0.5748484134674072,0.2109406292438507,-0.653214693069458,0.5814708471298218,0.21308137476444244,-0.6534243226051331,0.5440531969070435,0.2046845257282257,-0.669114887714386,0.5360941290855408,0.20006559789180756,-0.6692317724227905,0.5276239514350891,0.19342631101608276,-0.6691442131996155,0.5831823348999023,0.18837355077266693,-0.5376583337783813,0.5068652033805847,0.168376162648201,-0.6059064269065857,0.5579030513763428,0.25416040420532227,-0.5978400707244873,0.5344028472900391,0.24613133072853088,-0.6180666089057922,0.5957515239715576,0.18451432883739471,-0.34051355719566345,0.454874724149704,0.24270318448543549,-0.4949406087398529,0.642998993396759,0.26922205090522766,-0.18100108206272125,0.4332461655139923,0.3806069791316986,-0.3724497854709625,0.6192752718925476,0.3810068666934967,-0.13272054493427277,0.5153353810310364,0.4517885148525238,-0.2660095989704132,0.6188442707061768,0.40894797444343567,-0.14430972933769226,0.5293987989425659,0.49898454546928406,-0.27854061126708984,0.601123571395874,0.3976817727088928,-0.16966184973716736,0.5457114577293396,0.4731423258781433,-0.29466620087623596,0.5955907106399536,0.3854469954967499,-0.1404639333486557,0.5438671112060547,0.4575609862804413,-0.2642844617366791,0.5002192854881287,0.3916624188423157,0.052176546305418015,0.4234357178211212,0.4272049367427826,-0.05165346339344978,0.5849002003669739,0.563226044178009,-0.05018126964569092,0.5142985582351685,0.6169029474258423,-0.19393804669380188,0.5921643376350403,0.7992998361587524,0.09409014880657196,0.5218657851219177,0.8545464277267456,-0.02183833159506321,0.5798190236091614,0.8161184191703796,0.10841356962919235,0.5088257789611816,0.8901235461235046,-0.00468588899821043,0.6148619055747986,0.9130271077156067,0.036993272602558136,0.5671605467796326,0.9542938470840454,-0.07752788066864014
242,0.5506190061569214,0.23278966546058655,-0.6720872521400452,0.5665993094444275,0.2073647677898407,-0.6702743768692017,0.5745500326156616,0.20669794082641602,-0.6703121662139893,0.5820931196212769,0.21111445128917694,-0.6705644130706787,0.5439032912254333,0.20353154838085175,-0.6868690848350525,0.5358136892318726,0.19904206693172455,-0.6870049834251404,0.5273450613021851,0.19316422939300537,-0.6869689226150513,0.5841695070266724,0.18828505277633667,-0.5626071095466614,0.5070087313652039,0.17245443165302277,-0.6274732947349548,0.5583449006080627,0.2537648677825928,-0.6198490858078003,0.5345627069473267,0.24576915800571442,-0.6397603750228882,0.6041747331619263,0.17032992839813232,-0.3433162569999695,0.45472756028175354,0.23900818824768066,-0.5076244473457336,0.6484295129776001,0.2705524265766144,-0.1947186291217804,0.4317750334739685,0.37547099590301514,-0.3756656348705292,0.6196495890617371,0.3815241754055023,-0.13790030777454376,0.514471173286438,0.4534263014793396,-0.28023794293403625,0.6188867688179016,0.40841734409332275,-0.1489379107952118,0.5292215943336487,0.5006807446479797,-0.3022145628929138,0.6011690497398376,0.39722195267677307,-0.17245152592658997,0.5449578166007996,0.47440218925476074,-0.32078996300697327,0.5960076451301575,0.3838285505771637,-0.1441447138786316,0.5435613393783569,0.4575692415237427,-0.2818770408630371,0.5019797682762146,0.39181089401245117,0.052141688764095306,0.4239515960216522,0.4271310567855835,-0.05161166563630104,0.5852622389793396,0.5635274648666382,-0.042338430881500244,0.5128645896911621,0.6170622110366821,-0.13366037607192993,0.5925580263137817,0.7989898324012756,0.15068167448043823,0.5216737389564514,0.8596548438072205,0.05149836093187332,0.5798590183258057,0.8202513456344604,0.1673639863729477,0.5106038451194763,0.8953677415847778,0.06919513642787933,0.6144914031028748,0.9165778756141663,0.08853217214345932,0.5694802403450012,0.9544759392738342,-0.021170178428292274
243,0.5496357083320618,0.2323603481054306,-0.6807796359062195,0.5662173628807068,0.20388180017471313,-0.6814979910850525,0.5746944546699524,0.20275729894638062,-0.6815438866615295,0.5820801258087158,0.2049689143896103,-0.6818143129348755,0.5420182347297668,0.20262792706489563,-0.6985517740249634,0.5323864221572876,0.19812992215156555,-0.6986953616142273,0.5234028697013855,0.19236910343170166,-0.6986764073371887,0.585030734539032,0.18404102325439453,-0.574146032333374,0.5041955709457397,0.1716732233762741,-0.6285648345947266,0.5583351254463196,0.25287628173828125,-0.6309460401535034,0.5336053967475891,0.24589397013187408,-0.6494153738021851,0.6086829304695129,0.17474132776260376,-0.3559184670448303,0.45524486899375916,0.23182567954063416,-0.49358293414115906,0.6575545072555542,0.2713262438774109,-0.1932259052991867,0.4315331280231476,0.37195509672164917,-0.3582985997200012,0.6196693181991577,0.37781497836112976,-0.12602323293685913,0.5144132375717163,0.4541890323162079,-0.2776852250099182,0.6189517378807068,0.4092731475830078,-0.13512776792049408,0.5301415920257568,0.5031862258911133,-0.2987992465496063,0.6012282967567444,0.3977373242378235,-0.1568383127450943,0.5454126596450806,0.4776107370853424,-0.317117840051651,0.5961782336235046,0.3834020495414734,-0.13155093789100647,0.5436311364173889,0.45757076144218445,-0.2791062593460083,0.506652295589447,0.3962664008140564,0.0495096854865551,0.4275170564651489,0.42709314823150635,-0.048994481563568115,0.5860850811004639,0.5758388638496399,-0.05567663535475731,0.5139257907867432,0.6172001361846924,-0.1385274976491928,0.5973794460296631,0.8049008250236511,0.14198891818523407,0.5223374962806702,0.8635326623916626,0.040225155651569366,0.5821704864501953,0.8256039619445801,0.15366528928279877,0.5113136768341064,0.8993175625801086,0.05623859912157059,0.6155126094818115,0.9218446612358093,0.0642930120229721,0.5684077739715576,0.9568251967430115,-0.04334323853254318
244,0.5492597818374634,0.23049768805503845,-0.683147668838501,0.5660508275032043,0.20086121559143066,-0.680926501750946,0.5744882822036743,0.1984124630689621,-0.6809689998626709,0.5822417140007019,0.2016945630311966,-0.6811705231666565,0.5397933125495911,0.19959180057048798,-0.6962356567382812,0.529531717300415,0.19518175721168518,-0.6963809728622437,0.5199546217918396,0.18916714191436768,-0.6963444948196411,0.5850479006767273,0.18234311044216156,-0.5544741153717041,0.499956339597702,0.16820795834064484,-0.6151580214500427,0.5583285689353943,0.25236350297927856,-0.623974621295929,0.5322338342666626,0.24579954147338867,-0.6424089670181274,0.607695996761322,0.1841241717338562,-0.337552547454834,0.4546675980091095,0.23269200325012207,-0.488054484128952,0.6437605023384094,0.2800808548927307,-0.1590532511472702,0.43183863162994385,0.37258338928222656,-0.36831825971603394,0.6186180114746094,0.3776051104068756,-0.11333418637514114,0.5148530602455139,0.4550943374633789,-0.3063899576663971,0.6162331700325012,0.4118203818798065,-0.11920783668756485,0.5302777290344238,0.5019758343696594,-0.33050790429115295,0.6007401943206787,0.39823025465011597,-0.14287209510803223,0.547149658203125,0.47314175963401794,-0.34699997305870056,0.5962152481079102,0.3850901424884796,-0.11936046928167343,0.54371178150177,0.4556335508823395,-0.3079327344894409,0.5058279633522034,0.4081592261791229,0.05069740489125252,0.42713209986686707,0.43462592363357544,-0.050190702080726624,0.5858886241912842,0.5801807045936584,-0.08500347286462784,0.5144968628883362,0.6174107789993286,-0.21710710227489471,0.5979547500610352,0.8085632920265198,0.09181070327758789,0.5228674411773682,0.8716261982917786,-0.03675343096256256,0.5824657082557678,0.8334199786186218,0.10451921820640564,0.512127697467804,0.9101742506027222,-0.020584236830472946,0.6160318851470947,0.9234562516212463,0.01303993072360754,0.5677245259284973,0.9637453556060791,-0.12628793716430664
245,0.5495731830596924,0.23262454569339752,-0.6396382451057434,0.5667828917503357,0.2009994089603424,-0.6356638073921204,0.5754333138465881,0.1990758180618286,-0.6357248425483704,0.5828717947006226,0.1989164799451828,-0.6359182596206665,0.5398005247116089,0.20100541412830353,-0.6494882106781006,0.5292361974716187,0.19639921188354492,-0.649642288684845,0.5198511481285095,0.19114932417869568,-0.6496696472167969,0.5854862332344055,0.17548900842666626,-0.5049794912338257,0.5006424188613892,0.17086827754974365,-0.5600907802581787,0.5590019226074219,0.25387293100357056,-0.5778340101242065,0.5323153734207153,0.24741600453853607,-0.5944713354110718,0.6057332754135132,0.18685872852802277,-0.29392698407173157,0.45471858978271484,0.22739090025424957,-0.4476039707660675,0.6365105509757996,0.29184040427207947,-0.13441155850887299,0.4332687556743622,0.37410879135131836,-0.35982927680015564,0.6157189011573792,0.38743171095848083,-0.10811837762594223,0.5153043270111084,0.46503347158432007,-0.3075014054775238,0.6153408288955688,0.42605647444725037,-0.11416604369878769,0.5307736992835999,0.5117793679237366,-0.33169567584991455,0.6006263494491577,0.41404223442077637,-0.1391000598669052,0.5473402142524719,0.4828891456127167,-0.34953781962394714,0.5947779417037964,0.40217044949531555,-0.11500819772481918,0.5433343648910522,0.4660945236682892,-0.3100675642490387,0.5055405497550964,0.42054125666618347,0.05240058898925781,0.4297880530357361,0.4332412779331207,-0.051915332674980164,0.5881715416908264,0.5789182782173157,-0.09571337699890137,0.5139626860618591,0.6120798587799072,-0.21262624859809875,0.5981113910675049,0.821043848991394,0.08545787632465363,0.523742139339447,0.8808234930038452,-0.04431485757231712,0.5813866257667542,0.8396983742713928,0.0991351529955864,0.5127069354057312,0.9221605658531189,-0.029467899352312088,0.6155946254730225,0.9311575293540955,0.008612743578851223,0.5691468119621277,0.9712895154953003,-0.13677604496479034
